IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, APP, ATTEMPTDATE, ATTEMPTRESULT, CLIENTHOST, CLIENTADDR FROM LOGINTRACKING WHERE ATTEMPTDATE >= CURRENT_DATE - 90 DAYS AND ATTEMPTRESULT = 'LOGIN';
FetchAll:  Columns: 6
  USERID APP ATTEMPTDATE ATTEMPTRESULT CLIENTHOST CLIENTADDR 
  WSORACLE, -, 2026-04-15 10:31:23.412000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:31:25.978000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:32:02.240000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:32:05.457000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:32:32.471000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:41:21.494000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:41:24.143000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:41:28.391000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:41:30.844000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:42:08.684000, LOGIN, UNKNOWN, UNKNOWN
  CARLOSEDUARDO, -, 2026-04-15 10:42:10.921000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 10:42:11.373000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:42:39.301000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:51:27.515000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:51:30.731000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:51:35.797000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:51:38.400000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:52:12.244000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:52:15.757000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 10:52:37.158000, LOGIN, UNKNOWN, UNKNOWN
  ANTONIO.GONCALVES, -, 2026-04-15 10:57:35.623000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  OSMAELROZARIO, -, 2026-04-15 10:59:22.918000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  OSMAELROZARIO, -, 2026-04-15 11:00:25.389000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 11:01:40.618000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:01:43.508000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:01:47.852000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:01:50.609000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:02:25.601000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:02:28.616000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:02:56.615000, LOGIN, UNKNOWN, UNKNOWN
  RAFAELDEALMEIDA, -, 2026-04-15 11:08:30.679000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SILVERIOMAIA, -, 2026-04-15 11:09:52.920000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 11:11:24.865000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:11:27.682000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:11:32.694000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:11:35.262000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:12:08.984000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:12:12.215000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:12:38.703000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:22:09.860000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:22:12.775000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:22:17.181000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:22:19.760000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:22:51.903000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:22:54.791000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:23:22.157000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:31:20.615000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:31:23.114000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:31:27.133000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:31:29.510000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:32:02.857000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:32:05.794000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:32:29.289000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:41:25.997000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:41:29.686000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:41:33.638000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:41:36.108000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:42:17.857000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:42:20.319000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:42:36.029000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:51:28.312000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:51:30.730000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:51:34.869000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:51:37.287000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:52:09.845000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:52:12.331000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 11:52:28.995000, LOGIN, UNKNOWN, UNKNOWN
  TIAGOLUNA, -, 2026-04-15 11:52:42.903000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DAYANESOUZA, -, 2026-04-15 11:53:51.134000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 12:01:28.392000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:01:30.834000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:01:34.975000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:01:37.319000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:02:10.530000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:02:12.968000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:02:29.580000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:11:26.950000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:11:29.587000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:11:34.743000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:11:37.325000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:12:11.285000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:12:13.830000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:12:26.525000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:21:36.112000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:21:38.606000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:21:42.515000, LOGIN, UNKNOWN, UNKNOWN
  MIGUELBRAZUNA, -, 2026-04-15 12:21:42.559000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 12:21:44.989000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:22:18.268000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:22:21.083000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:22:36.745000, LOGIN, UNKNOWN, UNKNOWN
  MCPINHEIRO, -, 2026-04-15 12:26:54.869000, LOGIN, 10.117.183.12, 10.117.183.12
  WSORACLE, -, 2026-04-15 12:31:22.957000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:31:25.489000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:31:29.697000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:31:32.182000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:32:04.635000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:32:07.478000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:32:24.381000, LOGIN, UNKNOWN, UNKNOWN
  ITEAM, -, 2026-04-15 12:46:12.993000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 12:51:23.055000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:51:25.672000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:51:29.723000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:51:32.338000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:52:06.926000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:52:09.444000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 12:52:29.023000, LOGIN, UNKNOWN, UNKNOWN
  LEANDROSANTOS, -, 2026-04-15 13:00:29.942000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 13:01:26.463000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:01:29.088000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:01:33.249000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:01:36.725000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:02:12.648000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:02:15.268000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:02:30.958000, LOGIN, UNKNOWN, UNKNOWN
  ERIBEIROGUIMARAES, -, 2026-04-15 13:05:19.803000, LOGIN, 10.117.183.10, 10.117.183.10
  WSORACLE, -, 2026-04-15 13:11:30.167000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:11:32.963000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:11:38.133000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:11:40.447000, LOGIN, UNKNOWN, UNKNOWN
  FELIPEPINTO, -, 2026-04-15 13:11:51.408000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 13:12:14.784000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:12:17.554000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:12:40.092000, LOGIN, UNKNOWN, UNKNOWN
  OSMAELROZARIO, -, 2026-04-15 13:14:26.752000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MIGUELBRAZUNA, -, 2026-04-15 13:16:25.976000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FELIPERAMOS, -, 2026-04-15 13:16:49.690000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 13:21:46.483000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:21:49.175000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:21:53.543000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:21:56.056000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:22:29.304000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:22:32.248000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:22:53.809000, LOGIN, UNKNOWN, UNKNOWN
  UELITONJUNIOR, -, 2026-04-15 13:24:33.295000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  HELPDESK, -, 2026-04-15 13:26:37.634000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DAYANESOUZA, -, 2026-04-15 13:26:45.837000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ERIKVANNOUHUYS, -, 2026-04-15 13:27:01.507000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MIGUELBRAZUNA, -, 2026-04-15 13:27:18.795000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DAYANESOUZA, -, 2026-04-15 13:27:44.694000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MIGUELBRAZUNA, -, 2026-04-15 13:27:56.303000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  CASSIOPOLI, -, 2026-04-15 13:28:24.185000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EVERALDOLEAL, -, 2026-04-15 13:28:59.224000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EVERALDOLEAL, -, 2026-04-15 13:30:33.658000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FELIPERAMOS, -, 2026-04-15 13:30:45.601000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  EVERALDOLEAL, -, 2026-04-15 13:31:03.938000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 13:31:30.276000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:31:32.952000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:31:37.336000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:31:40.128000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:32:18.912000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:32:22.047000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:32:51.226000, LOGIN, UNKNOWN, UNKNOWN
  ARLANFERREIRA, -, 2026-04-15 13:33:11.517000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FELIPERAMOS, -, 2026-04-15 13:34:31.435000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SILVERIOMAIA, -, 2026-04-15 13:37:36.167000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 13:41:32.008000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:41:34.547000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:41:38.575000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:41:41.134000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:42:15.497000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:42:18.237000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:42:41.423000, LOGIN, UNKNOWN, UNKNOWN
  ANDERSONMACEDO, -, 2026-04-15 13:43:26.360000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  FABIOCARVALHO, -, 2026-04-15 13:46:36.171000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 13:51:30.646000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:51:33.546000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:51:38.061000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:51:40.642000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:52:13.444000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:52:16.184000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 13:52:40.327000, LOGIN, UNKNOWN, UNKNOWN
  ALEXSANDROHENRIQUE, -, 2026-04-15 13:55:40.474000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MCPINHEIRO, -, 2026-04-15 13:58:54.464000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 14:01:33.648000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:01:36.189000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:01:40.651000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:01:43.420000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:02:17.799000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:02:20.345000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:02:40.022000, LOGIN, UNKNOWN, UNKNOWN
  ERIKVANNOUHUYS, -, 2026-04-15 14:10:26.713000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MIGUELBRAZUNA, -, 2026-04-15 14:11:00.800000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DAYANESOUZA, -, 2026-04-15 14:11:30.645000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  SILVERIOMAIA, -, 2026-04-15 14:14:17.234000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 14:22:27.581000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:22:29.981000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:22:34.381000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:22:37.299000, LOGIN, UNKNOWN, UNKNOWN
  RAFAELDEALMEIDA, -, 2026-04-15 14:22:51.072000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 14:23:14.172000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:23:18.192000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:23:34.533000, LOGIN, UNKNOWN, UNKNOWN
  FABIOCARVALHO, -, 2026-04-15 14:28:33.380000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANTONIO.GONCALVES, -, 2026-04-15 14:35:26.743000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 14:41:30.077000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:41:32.823000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:41:36.755000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:41:39.160000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:42:12.420000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:42:15.283000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:42:28.311000, LOGIN, UNKNOWN, UNKNOWN
  ANDERSONMACEDO, -, 2026-04-15 14:45:18.114000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 14:51:23.972000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:51:26.432000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:51:30.547000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:51:32.936000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:52:06.253000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:52:08.934000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 14:52:21.546000, LOGIN, UNKNOWN, UNKNOWN
  SILVERIOMAIA, -, 2026-04-15 14:59:55.211000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 15:01:28.248000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:01:30.749000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:01:34.960000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:01:38.431000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:02:11.871000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:02:14.411000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:02:27.862000, LOGIN, UNKNOWN, UNKNOWN
  LUCASDEOLIVEIRA, -, 2026-04-15 15:08:09.113000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RAFAELDEALMEIDA, -, 2026-04-15 15:08:56.042000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 15:11:32.008000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:11:34.471000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:11:38.487000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:11:40.886000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:12:16.391000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:12:18.694000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:12:26.896000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:22:12.520000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:22:16.042000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:22:19.932000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:22:23.011000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:22:54.213000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:22:57.797000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:23:16.245000, LOGIN, UNKNOWN, UNKNOWN
  FABIOCARVALHO, -, 2026-04-15 15:23:38.545000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-15 15:26:05.483000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DAYANESOUZA, -, 2026-04-15 15:26:25.162000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-15 15:26:51.951000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  DAYANESOUZA, -, 2026-04-15 15:29:32.561000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 15:31:40.526000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:31:43.144000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:31:47.494000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:31:50.139000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:32:27.296000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:32:30.315000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:32:45.236000, LOGIN, UNKNOWN, UNKNOWN
  ERIKVANNOUHUYS, -, 2026-04-15 15:34:12.238000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ALEXSANDROHENRIQUE, -, 2026-04-15 15:35:05.155000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ITEAM, -, 2026-04-15 15:38:56.231000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  RALPHLIMA, -, 2026-04-15 15:39:23.774000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  MIGUELBRAZUNA, -, 2026-04-15 15:39:52.881000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  ANDERSONMACEDO, -, 2026-04-15 15:41:20.186000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
  WSORACLE, -, 2026-04-15 15:41:29.599000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:41:32.164000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:41:36.183000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:41:38.577000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:42:10.421000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:42:12.943000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-15 15:42:23.964000, LOGIN, UNKNOWN, UNKNOWN
  LUANDARIBEIRO, -, 2026-04-15 15:44:46.929000, LOGIN, 10.117.183.11, 10.117.183.11
  RODRIGOMETZ, -, 2026-04-15 15:48:20.200000, LOGIN, odrl-n08-sv013.foresea.com, 10.120.148.145
