IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, LICENSENUM, ISSELFSERVICEUSER, ISUNLICUSER, ISLATEST FROM MAXLICUSAGE;
  JOSEANDRADE, -, 0, 1, 0
  VICTORARAUJO, -, 0, 1, 0
  WALDENIRFIGUEIRA, -, 0, 1, 0
  RODOLFOMANHAES, -, 0, 1, 0
  MULLERROSA, -, 0, 1, 0
  LAIONSOUZA, -, 0, 1, 0
  NATHALIAMACHADO, -, 0, 1, 0
  FABIANOLIBARDI, -, 0, 1, 1
  CLEVERSONALMEIDA, -, 0, 1, 0
  VICTORCOSTA, -, 0, 1, 0
  ANTONIOCOUTINHO, -, 0, 1, 0
  ITEAM, -, 0, 1, 0
  DIEGOOTAVIO, -, 0, 1, 0
  HELIOCARVALHO, -, 0, 1, 0
  TIAGOMARINS, -, 0, 1, 0
  VCARVALHO, O&G_AUTHORIZED, 0, 0, 0
  ASANTANA, O&G_LIMITED, 0, 0, 0
  SERGEVROLIJK, O&G_LIMITED, 0, 0, 0
  VANDERLEYJUNIOR, O&G_LIMITED, 0, 0, 0
  GILSONLOUREIRO, O&G_LIMITED, 0, 0, 0
  RICARDOAMOEDO, O&G_LIMITED, 0, 0, 0
  FABIANOLIBARDI, O&G_LIMITED, 0, 0, 0
  HARRISONNOGUEIRA, O&G_LIMITED, 0, 0, 0
  FABIOFIGUEIRA, -, 0, 1, 0
  EMILIOBOM, O&G_LIMITED, 0, 0, 0
  BRUNOSRAMOS, O&G_LIMITED, 0, 0, 0
  GILMAXSANTOS, O&G_AUTHORIZED, 0, 0, 0
  RODRIGOCHAMUSCA, O&G_LIMITED, 0, 0, 0
  ALEXANDREBONAVITA, O&G_LIMITED, 0, 0, 0
  RODRIGOANSELMO, O&G_LIMITED, 0, 0, 0
  RAFAELSALLES, O&G_LIMITED, 0, 0, 0
  LUDIMILLAMAZZUCA, O&G_LIMITED, 0, 0, 0
  ELIDANASCIMENTO, O&G_AUTHORIZED, 0, 0, 0
  RODRIGOBERTI, O&G_LIMITED, 0, 0, 0
  LUANAPEIXOTO, O&G_LIMITED, 0, 0, 0
  DANIELRAFAEL, O&G_LIMITED, 0, 0, 0
  CINTIASOUZA, O&G_LIMITED, 0, 0, 0
  LUCIANORIBEIRO, -, 0, 1, 0
  FABRICIOESTEVES, -, 0, 1, 1
  LEANDROREIS, O&G_LIMITED, 0, 0, 0
  RUMENIKJACCOUD, -, 0, 1, 1
  ALEXANDREBOZZO, -, 0, 1, 1
  WANDERLANSANTO, -, 0, 1, 1
  EWERSONROCHA, -, 0, 1, 1
  RAMONNEITZKE, -, 0, 1, 0
  BRUNOMOALLEM, -, 0, 1, 0
  MAXREG, O&G_LIMITED, 0, 0, 0
  THIAGOLUCAS, -, 0, 1, 0
  ALEILTONMEIRELES, -, 0, 1, 0
  HENRIQUEDIAS, -, 0, 1, 0
  PHELIPELEPAGE, -, 0, 1, 0
  JELSONSILVA, -, 0, 1, 0
  RODRIGOGUIMARAES, -, 0, 1, 0
  RODRIGOMIRANDA, -, 0, 1, 1
  WELINGTONPACHECO, -, 0, 1, 0
  MARCELOFERREIRA, -, 0, 1, 0
  ANDERSONSANTOS, -, 0, 1, 0
  OSEIASSOUSA, -, 0, 1, 1
  ODN2DRILLING, O&G_LIMITED, 0, 0, 0
  ANTONIONETO, -, 0, 1, 0
  HELPDESK, -, 0, 1, 1
  BRENOSIQUEIRA, -, 0, 1, 1
  MARCELAARAUJO, -, 0, 1, 0
  CECILIANOAMARAL, -, 0, 1, 0
  REMULOSANTOS, -, 0, 1, 0
  LUISSOUSA, -, 0, 1, 0
  ALEXGONCALVES, -, 0, 1, 1
  GUSTAVOCORGOSINHO, -, 0, 1, 0
  DARIOSILVA, -, 0, 1, 0
  MAURICIOAFONSO, -, 0, 1, 1
  LEANDROALVESMATOS, -, 0, 1, 0
  MAYKONGOMES, -, 0, 1, 0
  ANDREMORAIS, -, 0, 1, 0
  PATRICKTEIXEIRA, -, 0, 1, 0
  ADRIANOCARVALHODACOSTA, -, 0, 1, 0
  LIDIOPONCIANO, -, 0, 1, 0
  RODRIGOFREITAS, -, 0, 1, 0
  DAVID, -, 0, 1, 0
  KELLYIORIO, -, 0, 1, 0
  GYOVANASILVA, -, 0, 1, 0
  ORIONEBIANCO, -, 0, 1, 0
  FABIOVINHOSA, -, 0, 1, 0
  JOFSONOLIVEIRA, -, 0, 1, 0
  WILLIANXAVIER, -, 0, 1, 0
  ROMILTONGABRIEL, -, 0, 1, 0
  WILLIANXAVIERR, -, 0, 1, 0
  MARCOSBORBA, -, 0, 1, 0
  JORGESANTOS, -, 0, 1, 0
  ANDREVILELA, -, 0, 1, 0
  RENATOROCHA, -, 0, 1, 0
  REINANALMEIDA, -, 0, 1, 0
  FABRICIOMARIAS, -, 0, 1, 0
  MULLERTROSA, -, 0, 1, 0
  WALDENIRFIGUEIRA, -, 0, 1, 0
  ANTONIOJUNIOR, -, 0, 1, 0
  URSULAMARCATO, -, 0, 1, 0
  LUIZFSANTOS, -, 0, 1, 0
  AMANDAVALENTIM, -, 0, 1, 0
  CYANO, -, 0, 1, 0
  URSULAMARCATO, O&G_LIMITED, 0, 0, 0
  PAULONUNES, O&G_AUTHORIZED, 0, 0, 0
  CLEVERSONALMEIDA, O&G_AUTHORIZED, 0, 0, 0
  EMILIOBOM, O&G_AUTHORIZED, 0, 0, 0
  RUMENIKJACCOUD, O&G_AUTHORIZED, 0, 0, 0
  LUIZMONTEIRO, O&G_LIMITED, 0, 0, 0
  ADIVIOFERNANDES, O&G_LIMITED, 0, 0, 0
  PEDROJSANTOS, O&G_AUTHORIZED, 0, 0, 0
  GABRIELRANGEL, O&G_LIMITED, 0, 0, 0
  ROBERTONETO, O&G_LIMITED, 0, 0, 0
  ROBERTAROMAES, -, 0, 1, 0
  GEORGEMEDEIROS, O&G_LIMITED, 0, 0, 0
  DARIELEDACOSTA, O&G_LIMITED, 0, 0, 0
  CARLOSMANOEL, O&G_LIMITED, 0, 0, 0
  RAFAELREID, O&G_LIMITED, 0, 0, 0
  FRANCISCOJUNIOR, O&G_LIMITED, 0, 0, 0
  ULISSESZONATTO, O&G_LIMITED, 0, 0, 0
  HELTONTAVARES, -, 0, 1, 1
  REINALDOWAGNER, -, 0, 1, 1
  PHFALCAO, -, 0, 1, 1
  IRINEUMIRANDA, -, 0, 1, 0
  CARLOSBORBA, -, 0, 1, 1
  AUGUSTOLAMIM, -, 0, 1, 1
  ANDREDIAS, -, 0, 1, 0
  ULISSESZONATTO, -, 0, 1, 1
  JOAOCOUTO, -, 0, 1, 1
  RAFAELBARROS, -, 0, 1, 1
  THIAGOLUCAS, -, 0, 1, 0
  CARLOSARAUJO, -, 0, 1, 0
  RIDILEIHOVERNEI, -, 0, 1, 0
  FABBIOLEITE, -, 0, 1, 0
  URSULAMARCATO, -, 0, 1, 0
  GABRIELMATOSO, -, 0, 1, 0
  CAIOSTRACIERI, -, 0, 1, 1
  RODRIGOLIMA, -, 0, 1, 1
  IRINEUMIRANDA, -, 0, 1, 1
  LETICIALEITE, -, 0, 1, 0
  GYOVANASILVA, -, 0, 1, 0
  LAURINDORODRIGUES, -, 0, 1, 0
  MILTONTABOSA, -, 0, 1, 0
  MARCELOFERREIRA, -, 0, 1, 0
  ANDERSONGREGORIO_TER, -, 0, 1, 0
  ELVISSOUZA, -, 0, 1, 0
  ELIELRAMOS, -, 0, 1, 0
  LUISMELO, -, 0, 1, 0
  NELIOPIRES, -, 0, 1, 0
  JOSESILVANO, -, 0, 1, 1
  DARIOSILVA, -, 0, 1, 0
  LEONARDOPRIMO, -, 0, 1, 1
  JOSETEIXEIRA, -, 0, 1, 0
  TLEAL, -, 0, 1, 1
  JOSESILVA, -, 0, 1, 0
  NATHALIAMACHADO, O&G_LIMITED, 0, 0, 0
  FABRICIOMARIA, -, 0, 1, 0
  LUIZPESSANHA, -, 0, 1, 0
  YURIROCHA, -, 0, 1, 0
  DAVIDALCANTARA, -, 0, 1, 0
  FABIOFERREIRA, -, 0, 1, 0
  SAULOMENDES, -, 0, 1, 0
  NYKOLASNEVES, -, 0, 1, 0
  VICTORHARAUJOOO, -, 0, 1, 0
  MATHEUS, -, 0, 1, 0
  LUIZHPESSANHA, -, 0, 1, 0
  GSOUZA, -, 0, 1, 0
  NAYARASANTOS, -, 0, 1, 1
  VINICIUSRODRIGUES, -, 0, 1, 1
  WHOTHONRAMOS, -, 0, 1, 0
  ROBERTOGOMES, -, 0, 1, 0
  WOTHONRAMOS, -, 0, 1, 1
  ALEXANDREAMEDEIROS, -, 0, 1, 0
  ABDELSULEIMAN, -, 0, 1, 0
  EVANDOROCHA, -, 0, 1, 0
  CLEUMIRFERREIRA, -, 0, 1, 0
  EDSONOLIVEIRA, -, 0, 1, 0
  ANDERSONCRUZ, -, 0, 1, 0
  ARLINDOSILVA, -, 0, 1, 0
  FERREIRAAMOS, -, 0, 1, 0
  MARIOBRITO, -, 0, 1, 0
  DAVIDLIRIO, -, 0, 1, 0
  CIRINO, -, 0, 1, 0
  ELIDANASCIMENTO, -, 0, 1, 0
  ARYGSOUZA, -, 0, 1, 0
  ROBERTATOSTES, -, 0, 1, 0
  ADRIANOCALIXTO, -, 0, 1, 0
  PEDROGUARILHA, -, 0, 1, 0
  PAULOCOSTA, -, 0, 1, 0
  RAYANNEOLIVEIRA, -, 0, 1, 0
  VCARVALHO, -, 0, 1, 0
  JOELSONGOMES, -, 0, 1, 0
  CRISTIABRITO, -, 0, 1, 0
  ISLAMREIS, -, 0, 1, 0
  CLEVERSONALMEIDA, O&G_LIMITED, 0, 0, 0
  REINALDOWAGNER, O&G_LIMITED, 0, 0, 0
  GUILHERMESILVA, O&G_LIMITED, 0, 0, 0
  RACKSONGUEVARA, O&G_LIMITED, 0, 0, 0
  LEONARDOSCIAMMARELLA, O&G_LIMITED, 0, 0, 0
  MILTONTABOSA, O&G_LIMITED, 0, 0, 0
  RAFAELLIMA, O&G_LIMITED, 0, 0, 0
  ALEXEIKERKIS, O&G_LIMITED, 0, 0, 0
  LAIONSOUZA, O&G_LIMITED, 0, 0, 0
  LUCIANOCAMARA, O&G_AUTHORIZED, 0, 0, 0
  JOAOPINHEIRO, O&G_LIMITED, 0, 0, 0
  WANDERLANSANTO, O&G_LIMITED, 0, 0, 0
  VICTORSIQUEIRA, O&G_LIMITED, 0, 0, 0
  MATTHEUSBELAN, O&G_LIMITED, 0, 0, 0
  URSULAMARCATO, O&G_LIMITED, 0, 0, 0
  EMANUELLYBARRETO, O&G_LIMITED, 0, 0, 0
  MAUROFONSECA, O&G_LIMITED, 0, 0, 0
  RENANCARVALHO, O&G_LIMITED, 0, 0, 0
  AUGUSTOCOSTA, O&G_LIMITED, 0, 0, 0
  ALESSANDROCORREA, O&G_LIMITED, 0, 0, 0
  FREDERICOMORAES, O&G_LIMITED, 0, 0, 0
  ADLERBAHIA, O&G_AUTHORIZED, 0, 0, 0
  IREKCERANKA, O&G_LIMITED, 0, 0, 0
  JOILSONRODRIGUES, O&G_LIMITED, 0, 0, 0
  ADIVIOFERNANDES, O&G_LIMITED, 0, 0, 0
  EMILIOBOM, O&G_LIMITED, 0, 0, 0
  ALISSONCONCEICAO, O&G_LIMITED, 0, 0, 0
  WALDENIRFIGUEIRA, -, 0, 1, 0
  TIAGOSILVA, -, 0, 1, 1
  ANTONIONETO, O&G_LIMITED, 0, 0, 0
  FABIOFONSECA, O&G_LIMITED, 0, 0, 0
  ANDERSONRANGEL, O&G_LIMITED, 0, 0, 0
  ALESSANDROCAVALI, O&G_LIMITED, 0, 0, 0
  GILMAXSANTOS, O&G_AUTHORIZED, 0, 0, 0
  RAFAELBARRETO, O&G_AUTHORIZED, 0, 0, 0
  RUMENIKJACCOUD, O&G_AUTHORIZED, 0, 0, 0
  SILVANOPALMA, O&G_LIMITED, 0, 0, 0
  ULISSESZONATTO, O&G_LIMITED, 0, 0, 0
  RAFAELBARROS, O&G_LIMITED, 0, 0, 0
  FABIANOCUNHA, O&G_LIMITED, 0, 0, 0
  CARLOSGUIMARAES, O&G_LIMITED, 0, 0, 0
  LUIZMONTEIRO, O&G_LIMITED, 0, 0, 0
  IGORHARBS, O&G_LIMITED, 0, 0, 0
  ADIVIOFERNANDES, O&G_LIMITED, 0, 0, 0
  AUGUSTOLAMIM, O&G_LIMITED, 0, 0, 0
  RENANASSEF, O&G_LIMITED, 0, 0, 0
  ANDREALVES, O&G_LIMITED, 0, 0, 0
  RAFAELSALLES, O&G_LIMITED, 0, 0, 0
  PEDROJSANTOS, -, 0, 1, 0
  CARLOSFERREIRA, O&G_LIMITED, 0, 0, 0
  LENIELJUNIOR, -, 0, 1, 0
  ANDREDIAS, O&G_LIMITED, 0, 0, 0
  VITORRAMALHO, O&G_LIMITED, 0, 0, 0
  RAULFERNANDES, O&G_LIMITED, 0, 0, 0
  FELYPESILVA, O&G_LIMITED, 0, 0, 0
  CAIOLENDRO, -, 0, 1, 0
  WALDENIRFIGUEIRA, -, 0, 1, 0
  CLEVERSONALMEIDA, -, 0, 1, 0
  FELIPEPAIXAO, -, 0, 1, 1
  RYANHOFFMANN, -, 0, 1, 0
  HUGORIBEIRO, -, 0, 1, 1
  ANDRESANTOS, -, 0, 1, 0
  IGORHARBS, -, 0, 1, 0
  MARCELONOGUEIRA, -, 0, 1, 0
  IREKCERANKA, -, 0, 1, 1
  BENRADU, -, 0, 1, 1
  SINVALJUNIOR, -, 0, 1, 1
  JOSERODRIGUES, -, 0, 1, 1
  JULIMARANDRADE, -, 0, 1, 1
  JOAOPINHEIRO, -, 0, 1, 0
  LUIZFSANTOS, -, 0, 1, 0
  HENRIQUEPEREIRA, -, 0, 1, 0
  STENIOFERREIRA, -, 0, 1, 0
  VALDENYRODRIGUES, -, 0, 1, 0
  BRUNOROSA, -, 0, 1, 0
  ALEXANDREBONAVITA, -, 0, 1, 0
  PARTHUR, -, 0, 1, 0
  LEANDROFERREIRA, -, 0, 1, 0
  NICOLESILVEIRA, -, 0, 1, 0
  BRUNOSTOGMULLER, -, 0, 1, 0
  NJUNIOR, -, 0, 1, 0
  JEANARAUJO, -, 0, 1, 0
  LEONARDOMARQUES, -, 0, 1, 0
  ADIVIOFERNANDES, -, 0, 1, 0
  EMILIOBOM, -, 0, 1, 0
  RODRIGOANSELMO, -, 0, 1, 0
  GEOVANESILVA, -, 0, 1, 0
  PAULONUNES, -, 0, 1, 0
  LEANDROPINTO, -, 0, 1, 0
  GEORGEMEDEIROS, -, 0, 1, 0
  IGORHARBS, O&G_LIMITED, 0, 0, 0
  EDVALDOBASTOS, O&G_LIMITED, 0, 0, 0
  CRISTIANOXAVIER, O&G_AUTHORIZED, 0, 0, 0
  FELIPEMENEZES, O&G_LIMITED, 0, 0, 0
  TONIANGELO, O&G_LIMITED, 0, 0, 0
  LEANDROBARBOZA, O&G_LIMITED, 0, 0, 0
  JEANARAUJO, O&G_LIMITED, 0, 0, 0
  EDERREZENDE, O&G_AUTHORIZED, 0, 0, 0
  ANDERSONRODRIGUES, O&G_LIMITED, 0, 0, 0
  CARLOSHUMBERTO, O&G_LIMITED, 0, 0, 0
  JEFFERSONSANTOS, O&G_LIMITED, 0, 0, 0
  MARCELONOGUEIRA, O&G_LIMITED, 0, 0, 0
  PHFALCAO, O&G_LIMITED, 0, 0, 0
  NELSONTARUPI, O&G_LIMITED, 0, 0, 0
  SINVALJUNIOR, O&G_AUTHORIZED, 0, 0, 0
  CARLOSBORBA, O&G_LIMITED, 0, 0, 0
  PAULOALVES, O&G_AUTHORIZED, 0, 0, 0
  LEONARDOMARQUES, O&G_LIMITED, 0, 0, 0
  REGIONECOSTA, O&G_AUTHORIZED, 0, 0, 0
  MARCIOAGUIAR, O&G_LIMITED, 0, 0, 0
  PAULONUNES, O&G_LIMITED, 0, 0, 0
  RICARDOCASTRO, O&G_LIMITED, 0, 0, 0
  RODRIGOANSELMO, O&G_LIMITED, 0, 0, 0
  GEOVANESILVA, O&G_LIMITED, 0, 0, 0
  TIAGOMARINS, O&G_LIMITED, 0, 0, 0
  HUGODSILVA, -, 0, 1, 0
  FABIANOLIBARDI, O&G_AUTHORIZED, 0, 0, 0
  JOCELLERANGEL, O&G_LIMITED, 0, 0, 0
  ALISSONCONCEICAO, O&G_LIMITED, 0, 0, 0
  JEFFERSONSANTOS, O&G_LIMITED, 0, 0, 0
  FELYPESILVA, O&G_LIMITED, 0, 0, 0
  PAULONUNES, O&G_LIMITED, 0, 0, 0
  CRISTIABRITO, O&G_LIMITED, 0, 0, 0
  ANDERSONOLIVEIRA, O&G_LIMITED, 0, 0, 0
  CLEVERSONALMEIDA, O&G_LIMITED, 0, 0, 0
  VINICIUSNASCIMENTO, O&G_LIMITED, 0, 0, 0
  EMANUELLYBARRETO, O&G_LIMITED, 0, 0, 0
  HASSLERLEAL, -, 0, 1, 0
  LUIZMONTEIRO, O&G_LIMITED, 0, 0, 0
  RICARDOBASTOS, -, 0, 1, 0
  FRANCISCOJUNIOR, O&G_LIMITED, 0, 0, 0
  ALESSANDROCORREA, -, 0, 1, 0
  FREDERICOMORAES, -, 0, 1, 1
  CARLOSMANOEL, -, 0, 1, 0
  JEFFERSONSANTOS, -, 0, 1, 0
  VITORRAMALHO, -, 0, 1, 0
  SERGEVROLIJK, -, 0, 1, 1
  FELYPESILVA, -, 0, 1, 0
  LNUNES, -, 0, 1, 1
  REGIONECOSTA, -, 0, 1, 0
  LEANDROREIS, -, 0, 1, 0
  FRANCISCORENATO, -, 0, 1, 0
  VICTORSIQUEIRA, -, 0, 1, 1
  ANTONIOCOUTINHO, -, 0, 1, 1
  ALEXSPADA, -, 0, 1, 1
  RAFAELBARRETO, -, 0, 1, 1
  RAFAELREID, -, 0, 1, 0
  TONIANGELO, -, 0, 1, 1
  MATTHEUSBELAN, -, 0, 1, 0
  FRANCISCOJUNIOR, -, 0, 1, 0
  ADIVIOFERNANDES, -, 0, 1, 1
  LEANDROBARBOZA, -, 0, 1, 1
  EMILIOBOM, -, 0, 1, 0
  LUIZMONTEIRO, -, 0, 1, 0
  HERBSONSANTOS, -, 0, 1, 0
  ERICALISBOA, -, 0, 1, 0
  CRISTIANQUINTANILHA, -, 0, 1, 0
  RICARDOCASTRO, -, 0, 1, 0
  ASERRANO, -, 0, 1, 0
  ADRIANOCALIXTO, -, 0, 1, 0
  MARCELONOGUEIRA, -, 0, 1, 0
  LUCASSOUZA, -, 0, 1, 0
  MAUROFONSECA, -, 0, 1, 0
  LEONARDOCASSIANO, -, 0, 1, 0
  VANDERLEYJUNIOR, -, 0, 1, 0
  NIVALDOJUNIOR, -, 0, 1, 0
  FELYPESILVA, -, 0, 1, 0
  VINICIUSNASCIMENTO, -, 0, 1, 0
  ANDREDIAS, O&G_LIMITED, 0, 0, 0
  ALEXEIKERKIS, O&G_LIMITED, 0, 0, 0
  ANTONIOLEITE, O&G_LIMITED, 0, 0, 0
  EDIVALDOSANTANA, O&G_AUTHORIZED, 0, 0, 0
  BRUNOSRAMOS, O&G_LIMITED, 0, 0, 0
  FRANCISCOJUNIOR, O&G_LIMITED, 0, 0, 0
  CARLOSFERREIRA, O&G_LIMITED, 0, 0, 0
  RAFAELBARRETO, O&G_LIMITED, 0, 0, 0
  FABRICIOESTEVES, O&G_AUTHORIZED, 0, 0, 0
  PIETROMACHADO, -, 0, 1, 0
  JACKISONCORREIA, O&G_LIMITED, 0, 0, 0
  VCARVALHO, O&G_AUTHORIZED, 0, 0, 0
  PEDROJSANTOS, -, 0, 1, 0
  DIEGOESMITE, -, 0, 1, 0
  JONATHANCHELE, O&G_LIMITED, 0, 0, 0
  PIETROMACHADO, -, 0, 1, 0
  FLAVIOFONSECA, -, 0, 1, 0
  ALESSANDROOUTEIRO, -, 0, 1, 0
  ANDERSONRODRIGUES, -, 0, 1, 1
  EDIVALDOSANTANA, -, 0, 1, 0
  CLAUDIOGODINHO, -, 0, 1, 0
  EVALDOCOSTA, -, 0, 1, 0
  HEATHMINER, -, 0, 1, 0
  GUILHERMESILVA, -, 0, 1, 0
  EDSONRAFAEL, -, 0, 1, 0
  RACKSONGUEVARA, -, 0, 1, 1
  FABIANOLIBARDI, -, 0, 1, 0
  ALESSANDROSILVA, -, 0, 1, 1
  PAULOALVES, -, 0, 1, 0
  THIAGOSAMPIETRO, -, 0, 1, 1
  FABIOFONSECA, -, 0, 1, 0
  RAULFERNANDES, -, 0, 1, 1
  DIOGOGIRARDI, -, 0, 1, 0
  ROBERTONETO, -, 0, 1, 0
  CRISTIANQUINTANILHA, -, 0, 1, 0
  PAULONUNES, -, 0, 1, 1
  ANDREALVES, -, 0, 1, 0
  BRUNOSRAMOS, -, 0, 1, 1
  FELIPEMENEZES, -, 0, 1, 1
  RODRIGOBERTI, -, 0, 1, 0
  EMANUELLYBARRETO, -, 0, 1, 0
  CARLOSFERREIRA, -, 0, 1, 0
  CRISTIABRITO, -, 0, 1, 1
  RAFAELSALLES, -, 0, 1, 0
  CINTIASOUZA, -, 0, 1, 0
  DARIELEDACOSTA, -, 0, 1, 0
  LEONARDOQUEIROZ, -, 0, 1, 0
  JEANARAUJO, -, 0, 1, 1
  GEOVANESILVA, -, 0, 1, 1
  VINICIUSNASCIMENTO, -, 0, 1, 1
  ISLAMREIS, -, 0, 1, 0
  TIAGOMARINS, -, 0, 1, 0
  GABRIELRANGEL, -, 0, 1, 0
  RAPHAELNFILHO, -, 0, 1, 0
  EDERREZENDE, -, 0, 1, 0
  DANIELRAFAEL, -, 0, 1, 0
  ANTONIONETO, -, 0, 1, 0
  JOABSONRIBEIRIO, -, 0, 1, 1
  CASSIOARAUJO, -, 0, 1, 0
  LEONARDOSCIAMMARELLA, -, 0, 1, 1
  RAYANNEOLIVEIRA, -, 0, 1, 0
  JEFFERSONSANTOS, -, 0, 1, 0
  GABRIELSILVACHE, -, 0, 1, 0
  FABRICIOSILVA, -, 0, 1, 0
  MATEUSLUIZ, -, 0, 1, 0
  MARCOSJUNIOR, -, 0, 1, 0
  RICARDOBASTOS, -, 0, 1, 0
  PERLAFABIANO, -, 0, 1, 0
  DARIELEDACOSTA, -, 0, 1, 1
  MARCELONOGUEIRA, -, 0, 1, 0
  EMANUELLYBARRETO, -, 0, 1, 0
  RENATAPEREIRA, -, 0, 1, 0
  TIAGOSILVA, -, 0, 1, 0
  RENANCARVALHO, -, 0, 1, 0
  REGIONECOSTA, -, 0, 1, 0
  EDSONRAFAEL, -, 0, 1, 0
  WILSONCUNHA, -, 0, 1, 0
  FABBIOLEITE, -, 0, 1, 0
  PAULONUNES, -, 0, 1, 0
  MARCOSJUNIOR, -, 0, 1, 0
  MARLONROBIM, -, 0, 1, 0
  AUGUSTOCOSTA, -, 0, 1, 0
  ELIDANASCIMENTO, -, 0, 1, 0
  PEDROCAVALCANTI, -, 0, 1, 0
  CARLOSFERREIRA, -, 0, 1, 0
  ANDERSONOLIVEIRA, -, 0, 1, 0
  VITORRAMALHO, O&G_LIMITED, 0, 0, 0
  BENRADU, O&G_LIMITED, 0, 0, 0
  FABIANOLIBARDI, O&G_LIMITED, 0, 0, 0
  LEONARDOCASSIANO, O&G_LIMITED, 0, 0, 0
  FERNANDARUBIM, O&G_LIMITED, 0, 0, 0
  ALESSANDROOUTEIRO, O&G_AUTHORIZED, 0, 0, 0
  RICARDOAMOEDO, O&G_AUTHORIZED, 0, 0, 0
  FELIPEPAIXAO, O&G_AUTHORIZED, 0, 0, 0
  RYANHOFFMANN, O&G_LIMITED, 0, 0, 0
  EVALDOCOSTA, O&G_LIMITED, 0, 0, 0
  AFONSOCASTRO, O&G_LIMITED, 0, 0, 0
  VANDERRIBEIRO, O&G_LIMITED, 0, 0, 0
  JOELSONGOMES, O&G_LIMITED, 0, 0, 0
  FRANCISCOJUNIOR, O&G_LIMITED, 0, 0, 0
  RAFAELSALLES, O&G_LIMITED, 0, 0, 0
  ANTONIOJUNIOR, O&G_LIMITED, 0, 0, 0
  ANDERSONOLIVEIRA, O&G_LIMITED, 0, 0, 0
  ALEXSPADA, O&G_LIMITED, 0, 0, 0
  MARCELONOGUEIRA, O&G_LIMITED, 0, 0, 0
  CAIOREIS, -, 0, 1, 1
  ANDREALVES, O&G_LIMITED, 0, 0, 0
  GILMAXSANTOS, O&G_LIMITED, 0, 0, 0
  RUMENIKJACCOUD, O&G_LIMITED, 0, 0, 0
  RODRIGOANSELMO, O&G_LIMITED, 0, 0, 0
  ANDERSONOLIVEIRA, O&G_AUTHORIZED, 0, 0, 0
  ANDREDIAS, O&G_LIMITED, 0, 0, 0
  CLEVERSONALMEIDA, O&G_AUTHORIZED, 0, 0, 0
  PAULOOLIVEIRA, O&G_LIMITED, 0, 0, 0
  EMANUELLYBARRETO, O&G_LIMITED, 0, 0, 0
  FRANCISCORENATO, O&G_LIMITED, 0, 0, 0
  CAIOLEANDRO, -, 0, 1, 0
  CRISTIABRITO, O&G_LIMITED, 0, 0, 0
  FELYPESILVA, -, 0, 1, 0
  FABIOFIGUEIRA, -, 0, 1, 0
  KLISMANCHAGAS, -, 0, 1, 0
  ARYGSOUZA, -, 0, 1, 0
  ODN2DRILLING, -, 0, 1, 0
  ANDREALVES, -, 0, 1, 1
  GILMAXSANTOS, -, 0, 1, 1
  CHARLESPEREIRA, -, 0, 1, 0
  EDERREZENDE, -, 0, 1, 0
  LETICIAMOURA, -, 0, 1, 0
  JOAOPINHEIRO, -, 0, 1, 0
  LEONARDOMOREIRA, -, 0, 1, 0
  CAROLINESEGURASSE, O&G_LIMITED, 0, 0, 0
  RAFAELSCARPAT, -, 0, 1, 0
  WATSONSOUZA, -, 0, 1, 1
  ROBERTRIBEIRO, -, 0, 1, 1
  JOAORAIMUNDO, -, 0, 1, 0
  GUSTAVOCORGOSINHO, -, 0, 1, 0
  FABIANOLIBARDI, -, 0, 1, 0
  ELOIORLANDINI, -, 0, 1, 1
  ANGELOSILVA, -, 0, 1, 0
  ALEXJOSE, -, 0, 1, 1
  EDILSONVIANA, -, 0, 1, 0
  RICARDOAMOEDO, -, 0, 1, 1
  LUIZMONTEIRO, -, 0, 1, 1
  ENZOAZEVEDO, -, 0, 1, 0
  ANDRESANTOS, -, 0, 1, 0
  EDSONCONCEICAO, -, 0, 1, 1
  MARCELONOGUEIRA, -, 0, 1, 1
  VICTORCOSTA, -, 0, 1, 0
  ALEXCUNHA, -, 0, 1, 0
  ANDERSONRANGEL, -, 0, 1, 0
  ALEFBASTOS, -, 0, 1, 0
  ALEXGONCALVES, -, 0, 1, 0
  ANTONIOCFILHO, -, 0, 1, 0
  ISLAMREIS, -, 0, 1, 1
  ADILSONCARVALHO, -, 0, 1, 1
  CARLOSSILVAFERREIRA, -, 0, 1, 0
  IARLENKLEIN, -, 0, 1, 0
  LEONARDOQUEIROZ, -, 0, 1, 0
  CAIOQUITETE, -, 0, 1, 0
  ERNANDESPEREIR, -, 0, 1, 0
  TONIANGELO, -, 0, 1, 0
  MATTHEUSBELAN, -, 0, 1, 0
  LEANDROBARBOZA, -, 0, 1, 0
  JEFFERSONSANTOS, -, 0, 1, 0
  LAIONSOUZA, -, 0, 1, 0
  NATALINONUNES, -, 0, 1, 0
  PARTHUR, -, 0, 1, 0
  VANIASANTOS, -, 0, 1, 0
  WENDELLLINHARES, -, 0, 1, 0
  FERNANDARUBIM, -, 0, 1, 0
  EMANUELLYBARRETO, -, 0, 1, 0
  GUSTAVOSANTOS, -, 0, 1, 0
  RAFAELSALLES, -, 0, 1, 0
  JONATASCOSTA, O&G_LIMITED, 0, 0, 0
