IBM Db2 Interactive CLI Sample Program
(C) COPYRIGHT International Business Machines Corp. 1993,1996
All Rights Reserved
Licensed Materials - Property of IBM
US Government Users Restricted Rights - Use, duplication or
disclosure restricted by GSA ADP Schedule Contract with IBM Corp.
> SELECT USERID, APP, ATTEMPTDATE, ATTEMPTRESULT, CLIENTHOST, CLIENTADDR FROM LOGINTRACKING WHERE ATTEMPTDATE >= CURRENT_DATE - 90 DAYS AND ATTEMPTRESULT = 'LOGIN';
  WSORACLE, -, 2026-04-20 02:59:51.551000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 02:59:53.679000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:02:56.075000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:02:58.384000, LOGIN, UNKNOWN, UNKNOWN
  JOSERODRIGUES, -, 2026-04-20 03:04:54.850000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WESLEYALVES, -, 2026-04-20 03:05:24.322000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 03:05:41.706000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:05:43.791000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:06:01.028000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:06:03.370000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:09:53.824000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:09:55.907000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:13:02.815000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:13:05.024000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:15:54.092000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:15:56.276000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:16:12.728000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:16:14.907000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:19:52.963000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:19:54.935000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:22:55.057000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:22:57.071000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:25:24.946000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:25:27.163000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:25:46.327000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:25:48.601000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:29:51.631000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:29:53.877000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:32:51.631000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:32:53.964000, LOGIN, UNKNOWN, UNKNOWN
  VICTORSIQUEIRA, -, 2026-04-20 03:34:33.017000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 03:35:28.418000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:35:30.536000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:35:48.022000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:35:50.062000, LOGIN, UNKNOWN, UNKNOWN
  JOSEBRUNO, -, 2026-04-20 03:38:35.388000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 03:39:53.270000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:39:55.383000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:42:46.029000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:42:48.475000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:45:17.139000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:45:19.347000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:45:35.141000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:45:37.336000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:49:53.640000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:49:55.968000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:52:54.151000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:52:56.363000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:55:22.463000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:55:24.484000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:55:45.780000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:55:47.868000, LOGIN, UNKNOWN, UNKNOWN
  ALESSANDROSILVA, -, 2026-04-20 03:56:22.980000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 03:59:51.078000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 03:59:53.497000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:03:07.119000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:03:09.669000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:05:42.898000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:05:45.532000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:06:02.400000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:06:04.532000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:10:02.642000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:10:05.024000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:13:08.220000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:13:10.617000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:15:44.738000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:15:46.798000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:16:07.572000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:16:09.570000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:19:51.190000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:19:53.216000, LOGIN, UNKNOWN, UNKNOWN
  DOUGLASCUNHA, -, 2026-04-20 04:22:43.261000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 04:22:52.011000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:22:54.174000, LOGIN, UNKNOWN, UNKNOWN
  ALEXSANDROSSANTOS, -, 2026-04-20 04:23:23.572000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  VICTORSIQUEIRA, -, 2026-04-20 04:24:28.422000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 04:27:48.799000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:27:51.220000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:28:09.805000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:28:11.811000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:29:52.980000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:29:55.234000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:32:53.832000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:32:56.096000, LOGIN, UNKNOWN, UNKNOWN
  WESLEYALVES, -, 2026-04-20 04:33:11.713000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 04:35:29.217000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:35:31.558000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:35:50.587000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:35:53.013000, LOGIN, UNKNOWN, UNKNOWN
  GUILHERMESILVA, -, 2026-04-20 04:38:33.481000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 04:39:52.757000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:39:55.056000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:42:54.756000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:42:56.828000, LOGIN, UNKNOWN, UNKNOWN
  LUCASANGELIM, -, 2026-04-20 04:45:02.767000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 04:45:25.354000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:45:27.571000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:45:44.536000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:45:46.780000, LOGIN, UNKNOWN, UNKNOWN
  JOSEBRUNO, -, 2026-04-20 04:45:56.916000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  ADILSONCARVALHO, -, 2026-04-20 04:48:34.620000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 04:49:53.982000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:49:56.120000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:52:56.834000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:52:59.140000, LOGIN, UNKNOWN, UNKNOWN
  JEANARAUJO, -, 2026-04-20 04:54:54.177000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 04:55:28.208000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:55:30.625000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:55:47.494000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:55:50.141000, LOGIN, UNKNOWN, UNKNOWN
  WESLEYALVES, -, 2026-04-20 04:56:28.888000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  ARLINDORIBEIRO, -, 2026-04-20 04:59:33.058000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 04:59:52.650000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 04:59:55.597000, LOGIN, UNKNOWN, UNKNOWN
  VINICIUSRAMOS, -, 2026-04-20 05:00:54.152000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 05:02:55.228000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:02:57.183000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:05:27.968000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:05:30.088000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:05:56.628000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:05:58.655000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:09:54.414000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:09:57.289000, LOGIN, UNKNOWN, UNKNOWN
  ANTONIONETO, -, 2026-04-20 05:10:09.071000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  ANDERSONRANGEL, -, 2026-04-20 05:12:43.553000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 05:13:04.107000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:13:06.271000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:15:55.163000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:16:02.579000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:16:17.768000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:16:20.000000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:19:51.299000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:19:53.377000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:22:50.845000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:22:53.332000, LOGIN, UNKNOWN, UNKNOWN
  ADEMIRNORBERTO, -, 2026-04-20 05:24:50.352000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 05:25:31.354000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:25:34.571000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:25:54.529000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:26:01.623000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:29:50.373000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:29:53.577000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:33:00.233000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:33:02.360000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:35:41.297000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:35:43.416000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:35:59.990000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:36:04.988000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:39:52.684000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:39:54.938000, LOGIN, UNKNOWN, UNKNOWN
  JOSERODRIGUES, -, 2026-04-20 05:42:19.783000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 05:42:56.691000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:42:58.807000, LOGIN, UNKNOWN, UNKNOWN
  LUCASANGELIM, -, 2026-04-20 05:45:21.353000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 05:45:30.755000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:45:33.059000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:45:49.239000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:45:51.780000, LOGIN, UNKNOWN, UNKNOWN
  ANTONIOCOUTINHO, -, 2026-04-20 05:48:19.766000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  MAYKONNGOMES, -, 2026-04-20 05:49:33.220000, LOGIN, 10.117.123.21, 10.117.123.21
  WSORACLE, -, 2026-04-20 05:49:52.119000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:49:54.429000, LOGIN, UNKNOWN, UNKNOWN
  AMOSFFERREIRA, -, 2026-04-20 05:51:39.007000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 05:52:56.887000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:52:59.461000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:56:00.014000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:56:02.021000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:56:19.727000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:56:22.061000, LOGIN, UNKNOWN, UNKNOWN
  VICTORSIQUEIRA, -, 2026-04-20 05:56:41.964000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 05:59:50.008000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 05:59:52.485000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:03:02.145000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:03:04.343000, LOGIN, UNKNOWN, UNKNOWN
  LUCASANGELIM, -, 2026-04-20 06:04:40.660000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  ALEFBASTOS, -, 2026-04-20 06:04:44.608000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  AMOSFFERREIRA, -, 2026-04-20 06:05:08.019000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:05:39.431000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:05:41.724000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:05:57.732000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:06:00.437000, LOGIN, UNKNOWN, UNKNOWN
  CARLOSALEXANDRE, -, 2026-04-20 06:08:51.177000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:09:53.050000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:09:55.280000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:12:53.830000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:12:56.790000, LOGIN, UNKNOWN, UNKNOWN
  AMOSFFERREIRA, -, 2026-04-20 06:13:34.052000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  LEONARDOSCIAMMARELLA, -, 2026-04-20 06:15:25.414000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:15:34.111000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:15:36.797000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:15:52.591000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:15:54.775000, LOGIN, UNKNOWN, UNKNOWN
  ADILSONCARVALHO, -, 2026-04-20 06:17:06.514000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  GILMAXSANTOS, -, 2026-04-20 06:17:49.824000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  VINICIUSNASCIMENTO, -, 2026-04-20 06:19:49.991000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:19:53.486000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:19:58.667000, LOGIN, UNKNOWN, UNKNOWN
  AMOSFFERREIRA, -, 2026-04-20 06:21:58.585000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:23:12.350000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:23:14.870000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:25:47.984000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:25:50.233000, LOGIN, UNKNOWN, UNKNOWN
  WESLEYALVES, -, 2026-04-20 06:26:05.950000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:26:09.074000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:26:11.770000, LOGIN, UNKNOWN, UNKNOWN
  RACKSONGUEVARA, -, 2026-04-20 06:26:44.057000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:29:52.847000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:29:55.427000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:33:12.017000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:33:14.245000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:35:57.977000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:36:00.079000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:36:16.392000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:36:18.959000, LOGIN, UNKNOWN, UNKNOWN
  KLEMERSONSOARESS, -, 2026-04-20 06:38:26.286000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  SINVALJUNIOR, -, 2026-04-20 06:38:35.346000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:39:52.690000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:39:55.434000, LOGIN, UNKNOWN, UNKNOWN
  BENRADU, -, 2026-04-20 06:43:06.896000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:43:14.208000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:43:16.360000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:45:51.926000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:45:55.173000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:46:15.023000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:46:17.306000, LOGIN, UNKNOWN, UNKNOWN
  CAIOSTRACIERI, -, 2026-04-20 06:46:35.591000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  THIAGOROMANO, -, 2026-04-20 06:47:51.763000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:49:53.495000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:49:55.995000, LOGIN, UNKNOWN, UNKNOWN
  CLAUDIOGODINHO, -, 2026-04-20 06:49:56.417000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  CARLOSALEXANDRE, -, 2026-04-20 06:51:13.809000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  THIAGONASCIMENTO, -, 2026-04-20 06:51:15.051000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:53:15.709000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:53:17.974000, LOGIN, UNKNOWN, UNKNOWN
  CARLOSBORBA, -, 2026-04-20 06:54:23.722000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:55:57.004000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:55:59.335000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:56:16.795000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 06:56:19.121000, LOGIN, UNKNOWN, UNKNOWN
  AUGUSTOLAMIM, -, 2026-04-20 06:58:53.054000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 06:59:57.557000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:00:00.185000, LOGIN, UNKNOWN, UNKNOWN
  JOABSONRIBEIRIO, -, 2026-04-20 07:01:07.449000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 07:03:14.447000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:03:17.514000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:05:54.956000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:05:57.293000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:06:15.403000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:06:18.117000, LOGIN, UNKNOWN, UNKNOWN
  VINICIUSNASCIMENTO, -, 2026-04-20 07:06:30.608000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 07:09:53.122000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:09:55.820000, LOGIN, UNKNOWN, UNKNOWN
  LEONARDOSCIAMMARELLA, -, 2026-04-20 07:11:48.578000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 07:13:07.606000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:13:10.255000, LOGIN, UNKNOWN, UNKNOWN
  CLAUDIOGODINHO, -, 2026-04-20 07:14:49.313000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  JEANARAUJO, -, 2026-04-20 07:14:53.803000, LOGIN, odrl-odn2-sv013.foresea.com, 10.118.6.45
  WSORACLE, -, 2026-04-20 07:15:50.456000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:15:53.509000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:16:13.989000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:16:16.440000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:19:52.613000, LOGIN, UNKNOWN, UNKNOWN
  WSORACLE, -, 2026-04-20 07:19:55.851000, LOGIN, UNKNOWN, UNKNOWN
